0
//Section    Type   Option1   Option2  Option3   Option4  Option5    Option6   BonusOption    OptionRate   LuckRate   SkillRate
//Bloodangel Sword
0	     42	    0	      3	       *	 *	  *	     *	       *	      40000	   500000     1000000
//Bloodangel Staff
5	     41	    0	      3	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     41	    0	      3	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     41	    0	      3	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     41	    0	      3	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     41	    0	      6	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     41	    0	      6	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     41	    0	      6	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     41	    0	      6	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     41	    0	      7	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     41	    0	      7	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     41	    0	      7	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     41	    0	      7	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     41	    0	      4	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     41	    0	      4	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     41	    0	      4	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     41	    0	      4	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     41	    0	      5	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     41	    0	      5	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     41	    0	      5	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     41	    0	      5	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     41	    0	      3	       6	 *	  *	     *	       *	      80000	   500000     1000000
5	     41	    0	      3	       6	 *	  *	     *	       1	      40000	   500000     1000000
5	     41	    0	      3	       6	 *	  *	     *	       2	      40000	   500000     1000000
5	     41	    0	      3	       6	 *	  *	     *	       3	      40000	   500000     1000000
//Bloodangel Stick
5	     43	    0	      3	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     43	    0	      3	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     43	    0	      3	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     43	    0	      3	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     43	    0	      6	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     43	    0	      6	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     43	    0	      6	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     43	    0	      6	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     43	    0	      7	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     43	    0	      7	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     43	    0	      7	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     43	    0	      7	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     43	    0	      4	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     43	    0	      4	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     43	    0	      4	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     43	    0	      4	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     43	    0	      5	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     43	    0	      5	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     43	    0	      5	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     43	    0	      5	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     43	    0	      3	       6	 *	  *	     *	       *	      80000	   500000     1000000
5	     43	    0	      3	       6	 *	  *	     *	       1	      40000	   500000     1000000
5	     43	    0	      3	       6	 *	  *	     *	       2	      40000	   500000     1000000
5	     43	    0	      3	       6	 *	  *	     *	       3	      40000	   500000     1000000
//Book of Bloodangel
5	     57	    0	      3	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     57	    0	      3	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     57	    0	      3	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     57	    0	      3	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     57	    0	      6	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     57	    0	      6	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     57	    0	      6	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     57	    0	      6	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     57	    0	      7	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     57	    0	      7	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     57	    0	      7	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     57	    0	      7	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     57	    0	      4	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     57	    0	      4	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     57	    0	      4	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     57	    0	      4	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     57	    0	      5	       *	 *	  *	     *	       *	      40000	   500000     1000000
5	     57	    0	      5	       *	 *	  *	     *	       1	      40000	   500000     1000000
5	     57	    0	      5	       *	 *	  *	     *	       2	      40000	   500000     1000000
5	     57	    0	      5	       *	 *	  *	     *	       3	      40000	   500000     1000000
5	     57	    0	      3	       6	 *	  *	     *	       *	      80000	   500000     1000000
5	     57	    0	      3	       6	 *	  *	     *	       1	      40000	   500000     1000000
5	     57	    0	      3	       6	 *	  *	     *	       2	      40000	   500000     1000000
5	     57	    0	      3	       6	 *	  *	     *	       3	      40000	   500000     1000000
//Section    Type   Option1   Option2  Option3   Option4  Option5    Option6   BonusOption    OptionRate   LuckRate   SkillRate
//Bloodangel Shield
6	     44	    10	      3	       *	 *	  *	     *	       *	      40000	   500000     1000000
6	     44	    10	      3	       *	 *	  *	     *	       1	      40000	   500000     1000000
6	     44	    10	      3	       *	 *	  *	     *	       2	      40000	   500000     1000000
6	     44	    10	      3	       *	 *	  *	     *	       3	      40000	   500000     1000000
6	     44	    10	      6	       *	 *	  *	     *	       *	      40000	   500000     1000000
6	     44	    10	      6	       *	 *	  *	     *	       1	      40000	   500000     1000000
6	     44	    10	      6	       *	 *	  *	     *	       2	      40000	   500000     1000000
6	     44	    10	      6	       *	 *	  *	     *	       3	      40000	   500000     1000000
6	     44	    10	      7	       *	 *	  *	     *	       *	      40000	   500000     1000000
6	     44	    10	      7	       *	 *	  *	     *	       1	      40000	   500000     1000000
6	     44	    10	      7	       *	 *	  *	     *	       2	      40000	   500000     1000000
6	     44	    10	      7	       *	 *	  *	     *	       3	      40000	   500000     1000000
6	     44	    10	      4	       *	 *	  *	     *	       *	      40000	   500000     1000000
6	     44	    10	      4	       *	 *	  *	     *	       1	      40000	   500000     1000000
6	     44	    10	      4	       *	 *	  *	     *	       2	      40000	   500000     1000000
6	     44	    10	      4	       *	 *	  *	     *	       3	      40000	   500000     1000000
6	     44	    10	      5	       *	 *	  *	     *	       *	      40000	   500000     1000000
6	     44	    10	      5	       *	 *	  *	     *	       1	      40000	   500000     1000000
6	     44	    10	      5	       *	 *	  *	     *	       2	      40000	   500000     1000000
6	     44	    10	      5	       *	 *	  *	     *	       3	      40000	   500000     1000000
6	     44	    10	      3	       6	 *	  *	     *	       *	      80000	   500000     1000000
6	     44	    10	      3	       6	 *	  *	     *	       1	      40000	   500000     1000000
6	     44	    10	      3	       6	 *	  *	     *	       2	      40000	   500000     1000000
6	     44	    10	      3	       6	 *	  *	     *	       3	      40000	   500000     1000000
end
