11	"로랜시아 이동"																									
1	2	51	-1	100	-1	-1	75	7	236	35	180000	170000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
104	"120레벨 달성"																									
0	2	1	1	3	-1	110	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	120	-1	-1	-1	-1	75	7	236	35	200000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
105	"아틀란스 사냥터추천5"																									
0	2	1	2	3	-1	120	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	51	-1	100	-1	-1	75	7	236	35	230000	220000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
106	"130레벨 달성"																									
0	2	1	1	3	-1	120	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	130	-1	-1	-1	-1	75	7	236	35	250000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
107	"아틀란스 사냥터추천6"																									
0	2	1	2	3	-1	130	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	51	-1	100	-1	-1	75	7	236	35	280000	270000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
108	"140레벨 달성"																									
0	2	1	1	3	-1	130	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	140	-1	-1	-1	-1	75	7	236	35	300000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
109	"타르칸 이동"																									
0	2	1	1	3	-1	140	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	57	8	179	111	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
110	"뮤턴트 잡기"																									
0	2	1	2	3	-1	140	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	62	-1	30	-1	-1	57	8	179	111	100000	95000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
111	"블러디울프 잡기"																									
0	2	1	2	3	-1	140	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	60	-1	30	-1	-1	57	8	133	93	110000	100000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
112	"아이언흴 잡기"																									
0	2	1	2	3	-1	143	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	57	-1	30	-1	-1	57	8	60	83	120000	110000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
113	"탄탈로스 잡기"																									
0	2	1	2	3	-1	143	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	58	-1	30	-1	-1	57	8	30	112	130000	120000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
114	"타르칸 이동"																									
0	2	1	1	3	-1	100	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	77	8	98	145	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
115	"빔나이트 잡기"																									
0	2	1	2	3	-1	145	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	61	-1	30	-1	-1	77	8	93	188	140000	130000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
116	"데쓰빔나이트 잡기"																									
0	2	1	2	3	-1	145	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	63	-1	2	-1	-1	77	8	112	203	70000	65000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
117	"타르칸 사냥터추천"																									
0	2	1	2	3	-1	145	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	62	-1	100	-1	-1	57	8	179	111	290000	280000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
118	"150레벨 달성"																									
0	2	1	1	3	-1	145	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	150	-1	-1	-1	-1	57	8	179	111	350000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
119	"1차 전직 퀘스트 완료"																									
0	2	1	1	3	-1	150	1	-1	-1	-1	-1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1	-1
1	4	1	-1	-1	-1	-1	22	2	185	30	400000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
120	"아이다 이동"																									
0	3	1	1	3	-1	150	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	119	33	97	10	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
121	"데스트리잡기"																									
0	3	1	2	3	-1	150	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	308	-1	50	-1	-1	119	33	140	21	160000	150000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
122	"포레스트오크 잡기"																									
0	3	1	2	3	-1	150	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	307	-1	50	-1	-1	119	33	165	16	170000	160000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
123	"데스라이더 잡기"																									
0	3	1	2	3	-1	153	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	306	-1	50	-1	-1	119	33	212	60	180000	170000	14	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
124	"블루골램 잡기"																									
0	3	1	2	3	-1	153	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	305	-1	50	-1	-1	119	33	230	144	190000	180000	14	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
125	"아이다 사냥터추천"																									
0	3	1	2	3	-1	153	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	308	-1	100	-1	-1	119	33	140	21	300000	290000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
126	"160레벨 달성"																									
0	3	1	1	3	-1	155	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	160	-1	-1	-1	-1	119	33	140	21	400000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
127	"칸투루폐허1 이동"																									
0	3	1	1	3	-1	160	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	138	37	42	217	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
128	"스플린터 울프 잡기"																									
0	3	1	2	3	-1	160	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	351	-1	50	-1	-1	138	37	51	231	200000	190000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
129	"아이언 라이더 잡기"																									
0	3	1	2	3	-1	160	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	352	-1	50	-1	-1	138	37	197	194	210000	200000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
130	"사티로스 잡기"																									
0	3	1	2	3	-1	160	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	353	-1	50	-1	-1	138	37	230	85	220000	210000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
131	"칸투루폐허2 이동"																									
0	3	1	1	3	-1	165	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	141	37	206	38	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
132	"블레이드 헌터 잡기"																									
0	3	1	2	3	-1	165	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	50	-1	-1	141	37	206	38	230000	220000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
133	"버서커 잡기"																									
0	3	1	2	3	-1	165	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	350	-1	50	-1	-1	141	37	165	36	240000	230000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
134	"켄타우로스 잡기"																									
0	3	1	2	3	-1	167	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	355	-1	50	-1	-1	141	37	115	59	250000	240000	14	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
135	"제노사이더 잡기"																									
0	3	1	2	3	-1	167	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	357	-1	50	-1	-1	141	37	60	45	260000	250000	14	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
136	"기간티스 잡기"																									
0	3	1	2	3	-1	167	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	356	-1	50	-1	-1	141	37	85	24	270000	260000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
137	"칸투루 폐허 사냥터추천"																									
0	3	1	2	3	-1	167	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	400000	390000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
138	"170레벨 달성"																									
0	3	1	1	3	-1	167	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	170	-1	-1	-1	-1	141	37	206	38	450000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
139	"칼루탄1 이동"																									
0	3	1	1	3	-1	170	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	335	80	137	94	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
140	"맹독고리전갈 잡기"																									
0	3	1	2	3	-1	170	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	569	-1	50	-1	-1	335	80	143	74	280000	270000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
141	"본스콜피온 잡기"																									
0	3	1	2	3	-1	170	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	570	-1	50	-1	-1	335	80	183	108	290000	280000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
142	"오르커스 잡기"																									
0	3	1	2	3	-1	173	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	571	-1	50	-1	-1	335	80	191	155	300000	290000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
143	"크립포스 잡기"																									
0	3	1	2	3	-1	173	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	574	-1	50	-1	-1	335	80	70	174	310000	300000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
144	"크립타 잡기"																									
0	3	1	2	3	-1	173	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	573	-1	50	-1	-1	335	80	35	132	320000	310000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
145	"칼루탄2 이동"																									
0	3	1	1	3	-1	175	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	341	81	163	18	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
146	"콘드라 잡기"																									
0	3	1	2	3	-1	175	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	575	-1	50	-1	-1	341	81	165	31	330000	320000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
147	"나르콘드라 잡기"																									
0	3	1	2	3	-1	175	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	576	-1	50	-1	-1	341	81	165	31	340000	330000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
148	"골록 잡기"																									
0	3	1	2	3	-1	175	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	572	-1	50	-1	-1	341	81	69	126	350000	340000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
149	"오르커스 잡기"																									
0	3	1	2	3	-1	175	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	571	-1	50	-1	-1	341	81	69	126	360000	350000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
150	"칸투루 폐허 사냥터추천"																									
0	3	1	2	3	-1	167	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	500000	490000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
151	"180레벨 달성"																									
0	3	1	1	3	-1	175	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	180	-1	-1	-1	-1	141	37	206	38	500000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
152	"칸투루 폐허 사냥터추천"																									
0	3	1	2	3	-1	180	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	600000	590000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
153	"190레벨 달성"																									
0	3	1	1	3	-1	185	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	190	-1	-1	-1	-1	141	37	206	38	600000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
154	"칸투루 폐허 사냥터추천"																									
0	3	1	2	3	-1	190	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	700000	690000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
155	"200레벨 달성"																									
0	3	1	1	3	-1	195	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	200	-1	-1	-1	-1	141	37	206	38	700000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
156	"아이다2 이동"																									
0	3	1	1	3	-1	200	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	140	33	186	173	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
157	"블러디오크 잡기"																									
0	3	1	2	3	-1	200	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	549	-1	50	-1	-1	140	33	195	194	370000	360000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
158	"블러디데스라이더 잡기"																									
0	3	1	2	3	-1	200	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	550	-1	50	-1	-1	140	33	138	206	380000	370000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
159	"블러디골램 잡기"																									
0	3	1	2	3	-1	200	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	551	-1	50	-1	-1	140	33	138	206	390000	380000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
160	"위치퀸 잡기"																									
0	3	1	2	3	-1	205	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	304	-1	50	-1	-1	140	33	119	51	400000	390000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
161	"헬마이네 잡기"																									
0	3	1	2	3	-1	205	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	309	-1	5	-1	-1	140	33	119	51	200000	180000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
162	"아이다 사냥터추천"																									
0	3	1	2	3	-1	205	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	308	-1	100	-1	-1	119	33	140	21	800000	790000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
163	"210레벨 달성"																									
0	3	1	1	3	-1	205	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	210	-1	-1	-1	-1	119	33	140	21	800000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
164	"칸투루폐허3 이동"																									
0	3	1	1	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	334	37	72	184	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
165	"버서커워리어 잡기"																									
0	3	1	2	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	553	-1	50	-1	-1	334	37	73	166	420000	410000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
166	"기간티스워리어 잡기"																									
0	3	1	2	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	555	-1	50	-1	-1	334	37	73	166	430000	420000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
167	"켄타우로스워리어 잡기"																									
0	3	1	2	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	554	-1	50	-1	-1	334	37	132	127	440000	430000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
168	"제노사이더워리어 잡기"																									
0	3	1	2	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	556	-1	50	-1	-1	334	37	132	127	450000	440000	14	372	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
169	"칸투루 폐허 사냥터추천"																									
0	3	1	2	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	900000	890000	14	400	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
170	"220레벨 달성"																									
0	3	1	1	3	-1	210	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	220	-1	-1	-1	-1	141	37	206	38	900000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
171	"2차전직 데비아스 말론 찾기1"																									
0	3	1	1	3	-1	220	1	-1	-1	-1	-1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	22	2	198	47	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
172	"2차전직 로랜시아 말론 찾기2"																									
0	3	1	1	3	-1	220	1	-1	-1	-1	-1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	17	0	137	87	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
173	"2차전직 노리아 말론 찾기3"																									
0	3	1	1	3	-1	220	1	-1	-1	-1	-1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	27	3	169	89	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
174	"2차전직 아틀란스 말론 찾기4"																									
0	3	1	1	3	-1	220	1	-1	-1	-1	-1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	49	7	17	25	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
175	"2차 전직 퀘스트 완료"																									
0	3	1	1	3	-1	220	1	-1	-1	-1	-1	1	1	1	0	0	1	0	0	1	1	1	1	1	-1	-1
1	4	2	-1	-1	-1	-1	22	2	198	47	900000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
176	"칸투루 폐허 사냥터추천"																									
0	3	1	2	3	-1	220	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1000000	900000	14	371	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
177	"230레벨 달성"																									
0	3	1	1	3	-1	220	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	230	-1	-1	-1	-1	141	37	206	38	1000000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
178	"칸투루유적 이동"																									
0	4	1	1	3	-1	230	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	130	38	73	105	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
179	"트윈테일 잡기"																									
0	4	1	2	3	-1	230	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	359	-1	50	-1	-1	130	38	110	79	460000	450000	14	371	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
180	"페르소나 잡기"																									
0	4	1	2	3	-1	230	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	358	-1	50	-1	-1	130	38	110	79	470000	460000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
181	"드레드피어 잡기"																									
0	4	1	2	3	-1	230	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	360	-1	50	-1	-1	160	38	153	138	480000	470000	14	371	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
182	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	230	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1100000	1000000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
183	"240레벨 달성"																									
0	4	1	1	3	-1	230	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	240	-1	-1	-1	-1	141	37	206	38	1100000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
184	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	240	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1200000	1100000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
185	"250레벨 달성"																									
0	4	1	1	3	-1	240	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	250	-1	-1	-1	-1	141	37	206	38	1200000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
186	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	250	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1300000	1200000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
187	"260레벨 달성"																									
0	4	1	1	3	-1	250	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	260	-1	-1	-1	-1	141	37	206	38	1300000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
188	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	260	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1400000	1300000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
189	"270레벨 달성"																									
0	4	1	1	3	-1	260	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	270	-1	-1	-1	-1	141	37	206	38	1400000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
190	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	270	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1500000	1400000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
191	"280레벨 달성"																									
0	4	1	1	3	-1	270	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	280	-1	-1	-1	-1	141	37	206	38	1500000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
192	"라클리온 이동"																									
0	4	1	1	3	-1	280	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	287	57	223	211	100	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
193	"아이스워커 잡기"																									
0	4	1	2	3	-1	280	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	454	-1	50	-1	-1	287	57	182	204	490000	480000	14	371	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
194	"자이언트매머드 잡기"																									
0	4	1	2	3	-1	280	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	455	-1	50	-1	-1	287	57	182	204	500000	490000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
195	"아이스자이언트 잡기"																									
0	4	1	2	3	-1	280	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	456	-1	50	-1	-1	287	57	122	181	510000	500000	14	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
196	"아이언나이트 잡기"																									
0	4	1	2	3	-1	280	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	458	-1	50	-1	-1	287	57	191	137	520000	510000	14	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
