0
//Index		Skill	Group	MinLevel	MaxLevel	MainValue1	MainValue2	MainValue3	MainValue4	MainValue5	MainValue6	MainValue7	MainValue8	MainValue9	MainValue10	MainValue11	MainValue12	MainValue13	MainValue14	MainValue15	MainValue16	MainValue17	MainValue18	MainValue19	MainValue20	RelatedSkill	ReplaceSkill	RequireSkill	RequireSkill
106		371	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		370		0
103		372	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		368		0
end
2
//Index		Skill	Group	MinLevel	MaxLevel	MainValue1	MainValue2	MainValue3	MainValue4	MainValue5	MainValue6	MainValue7	MainValue8	MainValue9	MainValue10	MainValue11	MainValue12	MainValue13	MainValue14	MainValue15	MainValue16	MainValue17	MainValue18	MainValue19	MainValue20	RelatedSkill	ReplaceSkill	RequireSkill	RequireSkill
1		300	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
4		301	1	1		20		614.08		1029.20		1415.70		1774.61		2106.94		2413.73		2695.98		2954.73		3190.99		3405.79		3600.15		3775.09		3931.63		4070.80		4193.62		4301.10		4394.28		4474.17		4541.79		4598.18		0		0		0		0
6		302	1	1		20		511.73		857.67		1179.75		1478.84		1755.79		2011.44		2246.65		2462.27		2659.16		2838.16		3000.13		3145.91		3276.36		3392.33		3494.68		3584.25		3661.90		3728.47		3784.83		3831.81		0		0		0		0
7		303	1	1		20		1.81		3.03		4.16		5.22		6.20		7.10		7.93		8.69		9.39		10.02		10.59		11.10		11.56		11.97		12.33		12.65		12.92		13.16		13.36		13.52		0		0		0		0
8		304	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		0		0
9		305	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		300		0
10		306	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		302		0
11		307	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		303		0
12		308	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		304		0
14		309	1	1		20		60.02		100.90		138.79		173.98		206.56		236.64		264.31		289.68		312.84		333.90		352.96		370.11		385.45		399.10		411.14		421.68		430.81		438.64		445.27		450.80		0		0		0		0
15		310	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		307		0
16		311	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		308		0
17		312	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		305		0
18		313	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		309		0
23		315	1	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		0		0		0		0
24		316	1	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		315		0
25		317	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
26		318	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
27		319	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
28		320	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
37		325	2	1		20		511.73		857.67		1179.75		1478.84		1755.79		2011.44		2246.65		2462.27		2659.16		2838.16		3000.13		3145.91		3276.36		3392.33		3494.68		3584.25		3661.90		3728.47		3784.83		3831.81		0		0		0		0
52		334	2	1		20		102.35		171.53		235.95		295.77		351.16		402.29		449.33		492.45		531.83		567.63		600.03		629.18		655.27		678.47		698.94		716.85		732.38		745.69		756.97		766.36		0		0		0		0
56		338	2	1		20		102.35		171.53		235.95		295.77		351.16		402.29		449.33		492.45		531.83		567.63		600.03		629.18		655.27		678.47		698.94		716.85		732.38		745.69		756.97		766.36		0		0		334		0
60		341	2	1		20		27.69		47.23		65.42		82.32		97.94		112.39		125.66		137.86		148.97		159.07		168.22		176.45		183.82		190.37		196.15		201.22		205.58		209.35		212.52		215.18		0		0		338		0
73		347	3	1		20		818.77		1372.26		1887.60		2366.15		2809.26		3218.30		3594.64		3939.64		4254.66		4541.06		4800.20		5033.45		5242.18		5427.74		5591.49		5734.80		5859.04		5965.56		6055.72		6130.90		0		0		0		0
86		357	3	1		20		7.22		12.11		16.66		20.88		24.79		28.40		31.72		34.76		37.54		40.07		42.35		44.41		46.25		47.89		49.34		50.60		51.70		52.64		53.43		54.10		0		0		0		0
87		358	3	1		20		9.14		5.45		3.96		3.16		2.66		2.32		2.08		1.90		1.76		1.65		1.56		1.49		1.43		1.38		1.34		1.30		1.28		1.25		1.24		1.22		0		0		0		0
88		359	3	1		20		43.19		25.77		18.73		14.94		12.59		10.99		9.84		8.98		8.31		7.79		7.37		7.02		6.75		6.51		6.32		6.17		6.04		5.93		5.84		5.77		0		0		0		0
92		362	3	1		20		43.19		25.77		18.73		14.94		12.59		10.99		9.84		8.98		8.31		7.79		7.37		7.02		6.75		6.51		6.32		6.17		6.04		5.93		5.84		5.77		0		0		359		0
96		366	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
98		367	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
99		368	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
100		369	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		366		0
102		370	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
106		371	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		370		0
103		372	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		368		0
30		410	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
59		411	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		235		235		0		0
34		412	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		410		0
41		413	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		26		26		0		0
43		414	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		24		24		0		0
44		415	2	1		20		60.02		100.90		138.79		173.98		206.56		236.64		264.31		289.68		312.84		333.90		352.96		370.11		385.45		399.10		411.14		421.68		430.81		438.64		445.27		450.80		0		0		0		0
45		416	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		52		52		0		0
46		417	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		27		27		0		0
47		418	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		24		414		414		0
48		419	2	1		20		60.02		100.90		138.79		173.98		206.56		236.64		264.31		289.68		312.84		333.90		352.96		370.11		385.45		399.10		411.14		421.68		430.81		438.64		445.27		450.80		0		0		415		0
49		420	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		28		28		0		0
51		421	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
53		422	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		28		420		420		0
54		423	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		27		417		417		0
55		424	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		51		51		0		0
58		425	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		425		0		423		0
61		426	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		426		0		0		0
67		427	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		427		0		0		0
64		428	2	1		20		60.02		100.90		138.79		173.98		206.56		236.64		264.31		289.68		312.84		333.90		352.96		370.11		385.45		399.10		411.14		421.68		430.81		438.64		445.27		450.80		0		0		0		0
65		429	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		426		426		426		0
66		430	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		430		0		0		0
63		431	2	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		235		411		411		0
68		432	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		432		0		428		0
70		433	2	1		20		8.03		14.54		20.61		26.24		31.45		36.26		40.69		44.75		48.45		51.82		54.87		57.62		60.07		62.26		64.18		65.87		67.33		68.58		69.64		70.53		0		0		430		0
71		434	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		427		427		427		0
77		435	3	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
78		436	3	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		0		0		0		0
79		437	3	1		20		8.03		14.54		20.61		26.24		31.45		36.26		40.69		44.75		48.45		51.82		54.87		57.62		60.07		62.26		64.18		65.87		67.33		68.58		69.64		70.53		0		0		0		0
81		438	3	1		10		1.00		2.00		3.00		4.00		5.00		6.00		7.00		8.00		9.00		10.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0		0		435		0
82		439	3	1		20		11.54		19.68		27.26		34.30		40.81		46.83		52.36		57.44		62.07		66.28		70.09		73.52		76.59		79.32		81.73		83.84		85.66		87.23		88.55		89.66		0		0		436		0
83		440	3	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		437		0
89		441	3	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		77		77		0		0
90		442	3	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
94		443	3	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		0		0		442		0
end
3
//Index		Skill	Group	MinLevel	MaxLevel	MainValue1	MainValue2	MainValue3	MainValue4	MainValue5	MainValue6	MainValue7	MainValue8	MainValue9	MainValue10	MainValue11	MainValue12	MainValue13	MainValue14	MainValue15	MainValue16	MainValue17	MainValue18	MainValue19	MainValue20	RelatedSkill	ReplaceSkill	RequireSkill	RequireSkill
1		300	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
4		301	1	1		20		614.08		1029.20		1415.70		1774.61		2106.94		2413.73		2695.98		2954.73		3190.99		3405.79		3600.15		3775.09		3931.63		4070.80		4193.62		4301.10		4394.28		4474.17		4541.79		4598.18		0		0		0		0
6		302	1	1		20		511.73		857.67		1179.75		1478.84		1755.79		2011.44		2246.65		2462.27		2659.16		2838.16		3000.13		3145.91		3276.36		3392.33		3494.68		3584.25		3661.90		3728.47		3784.83		3831.81		0		0		0		0
7		303	1	1		20		1.81		3.03		4.16		5.22		6.20		7.10		7.93		8.69		9.39		10.02		10.59		11.10		11.56		11.97		12.33		12.65		12.92		13.16		13.36		13.52		0		0		0		0
8		304	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		0		0
9		305	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		300		0
10		306	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		302		0
11		307	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		303		0
12		308	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		304		0
14		309	1	1		20		60.02		100.90		138.79		173.98		206.56		236.64		264.31		289.68		312.84		333.90		352.96		370.11		385.45		399.10		411.14		421.68		430.81		438.64		445.27		450.80		0		0		0		0
15		310	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		307		0
16		311	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		308		0
17		312	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		305		0
18		313	1	1		20		1.20		2.02		2.78		3.48		4.13		4.73		5.29		5.79		6.26		6.68		7.06		7.40		7.71		7.98		8.22		8.43		8.62		8.77		8.91		9.02		0		0		309		0
23		315	1	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		0		0		0		0
24		316	1	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		315		0
25		317	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
26		318	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
27		319	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
28		320	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
37		325	2	1		20		511.73		857.67		1179.75		1478.84		1755.79		2011.44		2246.65		2462.27		2659.16		2838.16		3000.13		3145.91		3276.36		3392.33		3494.68		3584.25		3661.90		3728.47		3784.83		3831.81		0		0		0		0
52		334	2	1		20		102.35		171.53		235.95		295.77		351.16		402.29		449.33		492.45		531.83		567.63		600.03		629.18		655.27		678.47		698.94		716.85		732.38		745.69		756.97		766.36		0		0		0		0
56		338	2	1		20		102.35		171.53		235.95		295.77		351.16		402.29		449.33		492.45		531.83		567.63		600.03		629.18		655.27		678.47		698.94		716.85		732.38		745.69		756.97		766.36		0		0		334		0
60		341	2	1		20		27.69		47.23		65.42		82.32		97.94		112.39		125.66		137.86		148.97		159.07		168.22		176.45		183.82		190.37		196.15		201.22		205.58		209.35		212.52		215.18		0		0		338		0
66		344	2	10		10		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		344		0		0		0
70		346	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		344		344		344		0
73		347	3	1		20		818.77		1372.26		1887.60		2366.15		2809.26		3218.30		3594.64		3939.64		4254.66		4541.06		4800.20		5033.45		5242.18		5427.74		5591.49		5734.80		5859.04		5965.56		6055.72		6130.90		0		0		0		0
77		348	3	1		20		8.83		15.34		21.41		27.04		32.25		37.06		41.49		45.55		49.25		52.62		55.67		58.42		60.87		63.06		64.98		66.67		68.13		69.38		70.44		71.33		0		0		0		0
78		349	3	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
81		352	3	1		20		11.54		19.68		27.26		34.30		40.81		46.83		52.36		57.44		62.07		66.28		70.09		73.52		76.59		79.32		81.73		83.84		85.66		87.23		88.55		89.66		0		0		348		0
82		353	3	1		10		1.00		2.00		3.00		4.00		5.00		6.00		7.00		8.00		9.00		10.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0		0		349		0
86		357	3	1		20		7.22		12.11		16.66		20.88		24.79		28.40		31.72		34.76		37.54		40.07		42.35		44.41		46.25		47.89		49.34		50.60		51.70		52.64		53.43		54.10		0		0		0		0
87		358	3	1		20		9.14		5.45		3.96		3.16		2.66		2.32		2.08		1.90		1.76		1.65		1.56		1.49		1.43		1.38		1.34		1.30		1.28		1.25		1.24		1.22		0		0		0		0
88		359	3	1		20		43.19		25.77		18.73		14.94		12.59		10.99		9.84		8.98		8.31		7.79		7.37		7.02		6.75		6.51		6.32		6.17		6.04		5.93		5.84		5.77		0		0		0		0
90		361	3	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
92		362	3	1		20		43.19		25.77		18.73		14.94		12.59		10.99		9.84		8.98		8.31		7.79		7.37		7.02		6.75		6.51		6.32		6.17		6.04		5.93		5.84		5.77		0		0		359		0
94		364	3	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		0		0		361		0
96		366	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
98		367	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
99		368	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
100		369	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		366		0
102		370	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		0		0
106		371	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		370		0
103		372	3	1		20		1.00		1.25		1.47		1.67		1.86		2.04		2.21		2.37		2.51		2.64		2.76		2.86		2.95		3.03		3.10		3.16		3.21		3.26		3.30		3.34		0		0		368		0
79		397	3	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
80		398	3	1		20		8.83		15.34		21.41		27.04		32.25		37.06		41.49		45.55		49.25		52.62		55.67		58.42		60.87		63.06		64.98		66.67		68.13		69.38		70.44		71.33		0		0		0		0
83		400	3	1		10		1.00		2.00		3.00		4.00		5.00		6.00		7.00		8.00		9.00		10.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0.00		0		0		397		0
84		401	3	1		20		11.54		19.68		27.26		34.30		40.81		46.83		52.36		57.44		62.07		66.28		70.09		73.52		76.59		79.32		81.73		83.84		85.66		87.23		88.55		89.66		0		0		398		0
89		405	3	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
93		407	3	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		0		0		405		0
30		476	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		0		0
34		478	1	1		20		12.04		20.18		27.76		34.80		41.31		47.33		52.86		57.94		62.57		66.78		70.59		74.02		77.09		79.82		82.23		84.34		86.16		87.73		89.05		90.16		0		0		476		0
41		479	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		22		22		0		0
42		480	2	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		3		3		0		0
43		481	2	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		41		41		0		0
44		482	2	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		56		56		0		0
45		483	2	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		5		5		0		0
46		484	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		13		13		480		0
48		485	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		481		482
49		486	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		14		14		483		0
50		487	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		9		9		0		0
51		488	2	1		20		5.02		9.09		12.88		16.40		19.66		22.66		25.43		27.97		30.28		32.39		34.30		36.01		37.55		38.91		40.11		41.17		42.08		42.86		43.53		44.08		0		0		0		0
55		489	2	1		20		6.32		11.21		15.76		19.98		23.89		27.50		30.82		33.86		36.64		39.17		41.45		43.51		45.35		46.99		48.44		49.70		50.80		51.74		52.53		53.20		7		7		0		0
